Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0,MyPicker1[1],MyPicker1[1],1.OnCapacityAllocated,[End],Process 'MyPicker1[1].OnCapacityAllocated' execution ended.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Seize] Vehicle,Object 'MyPicker1[1]' completed seize of '1' resource(s) of resource type '[ParentObject] MyPicker1[1]'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[SetNode] ToFirstDestination,Destination node of entity 'MyPicker1[1]' set to value 'MyPickNode1'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '0'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '0'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyPicker1[1].HomeNode' the value 'Home'. Previous value was 'Nothing'.
0,MyPicker1[1],MyPicker1[1],0.OnCreated,[End],Process 'MyPicker1[1].OnCreated' execution ended.
0,--,--,--,--,Created object 'MyTransporter1[1]'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Begin],Process 'MyTransporter1[1].OnCreated' execution started.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyTransporter1[1].OnNewSeizeRequest'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Seize] Vehicle,Object 'MyTransporter1[1]' checking availability to seize '1' resource(s) of resource type '[ParentObject] MyTransporter1[1]'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Seize] Vehicle,Object 'MyTransporter1[1]' checking availability to seize '1' capacity unit(s) of resource 'MyTransporter1[1]’.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Seize] Vehicle,Object 'MyTransporter1[1]' found '1' currently available resource(s) of resource type '[ParentObject] MyTransporter1[1]'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Seize] Vehicle,Object 'MyTransporter1[1]' seized '1' capacity unit(s) of resource 'MyTransporter1[1]'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Begin],Process 'MyTransporter1[1].OnCapacityAllocated' execution started.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] ResourceState,Assigning state variable 'MyTransporter1[1].ResourceState' the value '7'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[Fire] AllocatedEvent,Firing event 'MyTransporter1[1].Allocated'.
0,MyTransporter1[1],MyTransporter1[1],1.OnCapacityAllocated,[End],Process 'MyTransporter1[1].OnCapacityAllocated' execution ended.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Seize] Vehicle,Object 'MyTransporter1[1]' completed seize of '1' resource(s) of resource type '[ParentObject] MyTransporter1[1]'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[SetNode] ToFirstDestination,Destination node of entity 'MyTransporter1[1]' set to value 'MyCoopNode1'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '0'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '0'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'MyTransporter1[1].HomeNode' the value 'Home'. Previous value was 'Nothing'.
0,MyTransporter1[1],MyTransporter1[1],0.OnCreated,[End],Process 'MyTransporter1[1].OnCreated' execution ended.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[Begin],Process 'MyPicker1[1].OnRunInitialized' execution started.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[Park] AtInitialNode,Entity 'MyPicker1[1]' transferring from '[FreeSpace] Model' into station 'Home.ParkingStation'.
0,MyPicker1[1],Home,1.OnEnteredParking,[Begin],Process 'Home.OnEnteredParking' execution started.
0,MyPicker1[1],Home,1.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'MyPicker1[1]' ending transfer into station 'Home.ParkingStation'.
0,MyPicker1[1],Home,1.OnEnteredParking,[End],Process 'Home.OnEnteredParking' execution ended.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Begin],Process 'MyTransporter1[1].OnRunInitialized' execution started.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Park] AtInitialNode,Entity 'MyTransporter1[1]' transferring from '[FreeSpace] Model' into station 'Home.ParkingStation'.
0,MyTransporter1[1],Home,2.OnEnteredParking,[Begin],Process 'Home.OnEnteredParking' execution started.
0,MyTransporter1[1],Home,2.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'MyTransporter1[1]' ending transfer into station 'Home.ParkingStation'.
0,MyTransporter1[1],Home,2.OnEnteredParking,[End],Process 'Home.OnEnteredParking' execution ended.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[Decide] IfUnpark,Token branching on condition 'IsParked'.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[Decide] IfUnpark,Token sent to 'True' exit.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[UnPark] Vehicle,Entity 'MyPicker1[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyPicker1[1],Home,2.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyPicker1[1],Home,2.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyPicker1[1],Home,2.OnEntered,[VisitNode] Entity,Executing process 'MyPicker1[1].OnVisitingNode'.
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[Begin],Process 'MyPicker1[1].OnVisitingNode' execution started.
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyPicker1[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyPicker1[1],MyPicker1[1],3.OnVisitingNode,[End],Process 'MyPicker1[1].OnVisitingNode' execution ended.
0,MyPicker1[1],Home,2.OnEntered,[Transfer] ToOutboundLink,Entity 'MyPicker1[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyPicker1[1],Path121,3.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyPicker1[1],Path121,3.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyPicker1[1].Movement.Rate' the value '5400' Meters per Hour. Previous value was '5400' Meters per Hour.
0,MyPicker1[1],Path121,3.OnEntered,[EndTransfer] OntoPath,Entity 'MyPicker1[1]' ending transfer onto link 'Path121'.
0,MyPicker1[1],Path121,3.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfUnpark,Token branching on condition 'IsParked'.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[Decide] IfUnpark,Token sent to 'True' exit.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[UnPark] Vehicle,Entity 'MyTransporter1[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,MyTransporter1[1],Home,3.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,MyTransporter1[1],Home,3.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,MyTransporter1[1],Home,3.OnEntered,[VisitNode] Entity,Executing process 'MyTransporter1[1].OnVisitingNode'.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Begin],Process 'MyTransporter1[1].OnVisitingNode' execution started.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Execute] EnteredNodeAddOnProcess,Executing process 'MyTransporter_EnteredNode'.
0,MyTransporter1[1],Model,5.MyTransporter_EnteredNode,[Begin],Process 'MyTransporter_EnteredNode' execution started.
0,MyTransporter1[1],Model,5.MyTransporter_EnteredNode,[Decide] IsDestination?,Token branching on condition 'Entity.CurrentNode  == Entity.DestinationNode'.
0,MyTransporter1[1],Model,5.MyTransporter_EnteredNode,[Decide] IsDestination?,Token sent to 'False' exit.
0,MyTransporter1[1],Model,5.MyTransporter_EnteredNode,[End],Process 'MyTransporter_EnteredNode' execution ended.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'MyTransporter1[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,MyTransporter1[1],MyTransporter1[1],4.OnVisitingNode,[End],Process 'MyTransporter1[1].OnVisitingNode' execution ended.
0,MyTransporter1[1],Home,3.OnEntered,[Transfer] ToOutboundLink,Entity 'MyTransporter1[1]' transferring from '[Node] Home' onto link 'Path121'.
0,MyTransporter1[1],Path121,4.OnEntered,[Begin],Process 'Path121.OnEntered' execution started.
0,MyTransporter1[1],Path121,4.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'MyTransporter1[1].Movement.Rate' the value '7200' Meters per Hour. Previous value was '7200' Meters per Hour.
0,MyTransporter1[1],Path121,4.OnEntered,[EndTransfer] OntoPath,Entity 'MyTransporter1[1]' ending transfer onto link 'Path121'.
0,MyTransporter1[1],Path121,4.OnEntered,[End],Process 'Path121.OnEntered' execution ended.
0,MyPicker1[1],MyPicker1[1],0.OnRunInitialized,[End],Process 'MyPicker1[1].OnRunInitialized' execution ended.
0,MyPicker1[1],Home,2.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,MyTransporter1[1],MyTransporter1[1],1.OnRunInitialized,[End],Process 'MyTransporter1[1].OnRunInitialized' execution ended.
0,MyTransporter1[1],Home,3.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
0,Source1,Source1,3.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' execution started.
0,Source1,Source1,3.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,Source1,Source1,3.OnEntityArrival,[Create] Entities,Created object 'Order.186'.
0,Order.186,Source1,1.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.186' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
0,Source1,Source1,3.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.186,Source1,2.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' execution started.
0,Order.186,Source1,2.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.186' ending transfer into station 'Source1.Processing'.
0,Order.186,Source1,2.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.186' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
0,Order.186,Source1,1.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' execution ended.
0,Order.186,Source1,3.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' execution started.
0,Order.186,Source1,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.186' ending transfer into station 'Source1.OutputBuffer'.
0,Order.186,Source1,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.186' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
0,Order.186,Output@Source1,1.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' execution started.
0,Order.186,Output@Source1,1.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
0,Order.186,Output@Source1,1.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'Order_Spliter'.
0,Order.186,Model,0.Order_Spliter,[Begin],Process 'Order_Spliter' execution started.
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Searching collection '[TableRows] LineItem' containing '2' item(s). 
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Searching collection in the forward direction for maximum of '2147483647' item(s).
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Index range of search is from starting index '1' to ending index '2'.
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[1]' found at index '1' in the collection.
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Item 'LineItem[2]' found at index '2' in the collection.
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,'2' item(s) found by search.
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.6' associated with item 'LineItem[1]' found at index '1' in the collection.
0,Order.186,Model,6.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.186,Model,6.Order_Spliter,[Create] CreateItems,Created object 'Items.187'.
0,Items.187,Model,7.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.187' transferring from '[FreeSpace] Model' into node 'MyPickNode1'.
0,Items.187,MyPickNode1,8.OnEntered,[Begin],Process 'MyPickNode1.OnEntered' execution started.
0,Items.187,MyPickNode1,8.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode1.Entered'.
0,Items.187,MyPickNode1,8.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.187,MyPickNode1,8.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.187,MyPickNode1,8.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode1.RoutingOutLogic'.
0,Items.187,MyPickNode1,9.RoutingOutLogic,[Begin],Process 'MyPickNode1.RoutingOutLogic' execution started.
0,Items.187,MyPickNode1,9.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.187' set to value 'MyCoopNode1'.
0,Items.187,MyPickNode1,9.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode1.RiderWaiting'.
0,Items.187,MyPickNode1,9.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.187' into 'MyPickNode1.RidePickupQueue'.
0,Items.187,MyPicker1[1],10.OnEvaluatingRiderReservation,[Begin],Process 'MyPicker1[1].OnEvaluatingRiderReservation' execution started.
0,Items.187,MyPicker1[1],10.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0,Items.187,MyPicker1[1],10.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0,Items.187,MyPicker1[1],10.OnEvaluatingRiderReservation,[End],Process 'MyPicker1[1].OnEvaluatingRiderReservation' execution ended.
0,Items.187,MyPickNode1,9.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.187' reserved a ride on transporter 'MyPicker1[1]'.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[Begin],Process 'MyPicker1[1].OnRiderReservationAccepted' execution started.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[Decide] IfIdle,Token branching on condition 'ResourceState==List.ResourceStateName.Idle'.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[Decide] IfIdle,Token sent to 'False' exit.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[Assign] OnRiderReservationAcceptedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderReservation.Enabled' the value '0'. Previous value was '1'.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[Assign] OnRiderReservationAcceptedAssignments,Assigning state variable 'MyPicker1[1].OnEvaluatingRiderReservation.ReturnValue' the value '0'. Previous value was '1'.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[Fire] RemainInPlaceEndedEvent,Firing event 'MyPicker1[1].RemainInPlaceEnded'.
0,Items.187,MyPicker1[1],10.OnRiderReservationAccepted,[End],Process 'MyPicker1[1].OnRiderReservationAccepted' execution ended.
0,Items.187,MyPickNode1,8.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.186,Model,6.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.186,Model,0.Order_Spliter,[Search] SearchLineItemTable,Created token 'Token.6' associated with item 'LineItem[2]' found at index '2' in the collection.
0,Order.186,Model,6.Order_Spliter,[Create] CreateItems,Creating '1' new object(s) of entity type 'Items'.
0,Order.186,Model,6.Order_Spliter,[Create] CreateItems,Created object 'Items.188'.
0,Items.188,Model,10.Order_Spliter,[Transfer] ToPickNode,Entity 'Items.188' transferring from '[FreeSpace] Model' into node 'MyPickNode2'.
0,Items.188,MyPickNode2,11.OnEntered,[Begin],Process 'MyPickNode2.OnEntered' execution started.
0,Items.188,MyPickNode2,11.OnEntered,[Fire] EnteredEvent,Firing event 'MyPickNode2.Entered'.
0,Items.188,MyPickNode2,11.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Items.188,MyPickNode2,11.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Items.188,MyPickNode2,11.OnEntered,[Execute] RoutingOutLogic,Executing process 'MyPickNode2.RoutingOutLogic'.
0,Items.188,MyPickNode2,12.RoutingOutLogic,[Begin],Process 'MyPickNode2.RoutingOutLogic' execution started.
0,Items.188,MyPickNode2,12.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Items.188' set to value 'MyCoopNode1'.
0,Items.188,MyPickNode2,12.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'MyPickNode2.RiderWaiting'.
0,Items.188,MyPickNode2,12.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Items.188' into 'MyPickNode2.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'MyPicker1[1].OnEvaluatingRiderReservation'.
0,Items.188,MyPickNode2,12.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Items.188' to ride transporter 'MyPicker1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Items.188,MyPickNode2,12.RoutingOutLogic,[Ride] OnTransporter,Entity 'Items.188' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model.Global.VisitRequestQueue'.
0,Items.188,MyPickNode2,11.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.186,Model,6.Order_Spliter,[End],Process 'Order_Spliter' execution ended.
0,Order.186,Model,0.Order_Spliter,[Transfer] OrderDestination,Entity 'Order.186' transferring from '[Node] Output@Source1' into node 'Input@Depot'.
0,Order.186,Input@Depot,4.OnEnteredToAssociatedObject,[Begin],Process 'Input@Depot.OnEnteredToAssociatedObject' execution started.
0,Order.186,Input@Depot,4.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Depot.Entered'.
0,Order.186,Input@Depot,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.186' transferring from '[Node] Input@Depot' into object 'Depot'.
0,Order.186,Input@Depot,4.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Order.186' transferring from '[Node] Input@Depot' into station 'Depot.InputBuffer'.
0,Order.186,Output@Source1,1.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.186,Source1,2.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' execution ended.
0,Order.186,Depot,6.OnEnteredInputBuffer,[Begin],Process 'Depot.OnEnteredInputBuffer' execution started.
