Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0,Pickers[1],Pickers[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,Pickers[1],Pickers[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[1],Pickers[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[1].HomeNode' the value 'Home'. Previous value was 'Nothing'.
0,Pickers[1],Pickers[1],0.OnCreated,[End],Process 'Pickers[1].OnCreated' execution ended.
0,--,--,--,--,Created object 'Pickers[2]'.
0,Pickers[2],Pickers[2],0.OnCreated,[Begin],Process 'Pickers[2].OnCreated' execution started.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].OnEvaluatingSeizeRequest.Enabled' the value '1'. Previous value was '1'.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].OnEvaluatingSeizeRequest.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[2],Pickers[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[2].HomeNode' the value 'Home'. Previous value was 'Nothing'.
0,Pickers[2],Pickers[2],0.OnCreated,[End],Process 'Pickers[2].OnCreated' execution ended.
0,--,--,--,--,Created object 'Pickers[3]'.
0,Pickers[3],Pickers[3],0.OnCreated,[Begin],Process 'Pickers[3].OnCreated' execution started.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].OnEvaluatingRiderReservation.Enabled' the value '1'. Previous value was '1'.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].OnEvaluatingRiderReservation.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].OnEvaluatingSeizeRequest.Enabled' the value '1'. Previous value was '1'.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].OnEvaluatingSeizeRequest.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[3],Pickers[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'Pickers[3].HomeNode' the value 'Home'. Previous value was 'Nothing'.
0,Pickers[3],Pickers[3],0.OnCreated,[End],Process 'Pickers[3].OnCreated' execution ended.
0,Transporters[1],Transporters[1],0.OnRunInitialized,[Begin],Process 'Transporters[1].OnRunInitialized' execution started.
0,Transporters[1],Transporters[1],0.OnRunInitialized,[Park] AtInitialNode,Entity 'Transporters[1]' transferring from '[FreeSpace] Model' into station 'Home.ParkingStation'.
0,Transporters[1],Home,1.OnEnteredParking,[Begin],Process 'Home.OnEnteredParking' execution started.
0,Transporters[1],Home,1.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'Transporters[1]' ending transfer into station 'Home.ParkingStation'.
0,Transporters[1],Home,1.OnEnteredParking,[End],Process 'Home.OnEnteredParking' execution ended.
0,Pickers[1],Pickers[1],1.OnRunInitialized,[Begin],Process 'Pickers[1].OnRunInitialized' execution started.
0,Pickers[1],Pickers[1],1.OnRunInitialized,[Park] AtInitialNode,Entity 'Pickers[1]' transferring from '[FreeSpace] Model' into station 'Home.ParkingStation'.
0,Pickers[1],Home,2.OnEnteredParking,[Begin],Process 'Home.OnEnteredParking' execution started.
0,Pickers[1],Home,2.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'Pickers[1]' ending transfer into station 'Home.ParkingStation'.
0,Pickers[1],Home,2.OnEnteredParking,[End],Process 'Home.OnEnteredParking' execution ended.
0,Pickers[2],Pickers[2],2.OnRunInitialized,[Begin],Process 'Pickers[2].OnRunInitialized' execution started.
0,Pickers[2],Pickers[2],2.OnRunInitialized,[Park] AtInitialNode,Entity 'Pickers[2]' transferring from '[FreeSpace] Model' into station 'Home.ParkingStation'.
0,Pickers[2],Home,3.OnEnteredParking,[Begin],Process 'Home.OnEnteredParking' execution started.
0,Pickers[2],Home,3.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'Pickers[2]' ending transfer into station 'Home.ParkingStation'.
0,Pickers[2],Home,3.OnEnteredParking,[End],Process 'Home.OnEnteredParking' execution ended.
0,Pickers[3],Pickers[3],3.OnRunInitialized,[Begin],Process 'Pickers[3].OnRunInitialized' execution started.
0,Pickers[3],Pickers[3],3.OnRunInitialized,[Park] AtInitialNode,Entity 'Pickers[3]' transferring from '[FreeSpace] Model' into station 'Home.ParkingStation'.
0,Pickers[3],Home,4.OnEnteredParking,[Begin],Process 'Home.OnEnteredParking' execution started.
0,Pickers[3],Home,4.OnEnteredParking,[EndTransfer] EndTransfer,Entity 'Pickers[3]' ending transfer into station 'Home.ParkingStation'.
0,Pickers[3],Home,4.OnEnteredParking,[End],Process 'Home.OnEnteredParking' execution ended.
0,Transporters[1],Transporters[1],0.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,Transporters[1],Transporters[1],0.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,Transporters[1],Transporters[1],0.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Transporters[1]' searching 'Model.Global.VisitRequestQueue' which contains '0' request(s).
0,Transporters[1],Transporters[1],0.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Transporters[1]' failed to find and plan an eligible visit request.
0,Transporters[1],Transporters[1],0.OnRunInitialized,[End],Process 'Transporters[1].OnRunInitialized' execution ended.
0,Pickers[1],Pickers[1],1.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,Pickers[1],Pickers[1],1.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,Pickers[1],Pickers[1],1.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Pickers[1]' searching 'Model.Global.VisitRequestQueue' which contains '0' request(s).
0,Pickers[1],Pickers[1],1.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Pickers[1]' failed to find and plan an eligible visit request.
0,Pickers[1],Pickers[1],1.OnRunInitialized,[End],Process 'Pickers[1].OnRunInitialized' execution ended.
0,Pickers[2],Pickers[2],2.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,Pickers[2],Pickers[2],2.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,Pickers[2],Pickers[2],2.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Pickers[2]' searching 'Model.Global.VisitRequestQueue' which contains '0' request(s).
0,Pickers[2],Pickers[2],2.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Pickers[2]' failed to find and plan an eligible visit request.
0,Pickers[2],Pickers[2],2.OnRunInitialized,[End],Process 'Pickers[2].OnRunInitialized' execution ended.
0,Pickers[3],Pickers[3],3.OnRunInitialized,[Decide] IfOnShift,Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0,Pickers[3],Pickers[3],3.OnRunInitialized,[Decide] IfOnShift,Token sent to 'True' exit.
0,Pickers[3],Pickers[3],3.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Pickers[3]' searching 'Model.Global.VisitRequestQueue' which contains '0' request(s).
0,Pickers[3],Pickers[3],3.OnRunInitialized,[PlanVisit] InitialMoveOrTransportRequests,Entity 'Pickers[3]' failed to find and plan an eligible visit request.
0,Pickers[3],Pickers[3],3.OnRunInitialized,[End],Process 'Pickers[3].OnRunInitialized' execution ended.
0,--,--,--,--,Firing event 'OrderSource.EntityArrivals.Event'.
0,OrderSource,OrderSource,3.OnEntityArrival,[Begin],Process 'OrderSource.OnEntityArrival' execution started.
0,OrderSource,OrderSource,3.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,OrderSource,OrderSource,3.OnEntityArrival,[Create] Entities,Created object 'Order.32'.
0,Order.32,OrderSource,2.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.32' transferring from '[FreeSpace] OrderSource' into station 'OrderSource.Processing'.
0,OrderSource,OrderSource,3.OnEntityArrival,[End],Process 'OrderSource.OnEntityArrival' execution ended.
0,Order.32,OrderSource,1.OnEnteredProcessing,[Begin],Process 'OrderSource.OnEnteredProcessing' execution started.
0,Order.32,OrderSource,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.32' ending transfer into station 'OrderSource.Processing'.
0,Order.32,OrderSource,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.32' transferring from '[Station] OrderSource.Processing' into station 'OrderSource.OutputBuffer'.
0,Order.32,OrderSource,2.OnEntityArrival,[End],Process 'OrderSource.OnEntityArrival' execution ended.
0,Order.32,OrderSource,3.OnEnteredOutputBuffer,[Begin],Process 'OrderSource.OnEnteredOutputBuffer' execution started.
0,Order.32,OrderSource,3.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.32' ending transfer into station 'OrderSource.OutputBuffer'.
0,Order.32,OrderSource,3.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.32' transferring from '[Station] OrderSource.OutputBuffer' into node 'Output@OrderSource'.
0,Order.32,Output@OrderSource,2.OnEnteredFromAssociatedObject,[Begin],Process 'Output@OrderSource.OnEnteredFromAssociatedObject' execution started.
0,Order.32,Output@OrderSource,2.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@OrderSource.Entered'.
0,Order.32,Output@OrderSource,2.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'CreateAndTransfer'.
0,Order.32,Model,0.CreateAndTransfer,[Begin],Process 'CreateAndTransfer' execution started.
0,Order.32,Model,0.CreateAndTransfer,[Assign] Assign2,Assigning state variable 'Order.32.Picture' the value '0'. Previous value was '0'.
0,Order.32,Model,0.CreateAndTransfer,[Assign] Assign2,Assigning state variable 'Order.32.EntityCountInWave' the value '4'. Previous value was '0'.
0,Order.32,Model,0.CreateAndTransfer,[Assign] Assign2,Assigning state variable 'Order.32.Priority' the value '0'. Previous value was '1'.
0,Order.32,Model,0.CreateAndTransfer,[Transfer] Transfer1,Entity 'Order.32' transferring from '[Node] Output@OrderSource' into node 'PickLocation1'.
0,Order.32,PickLocation1,4.OnEntered,[Begin],Process 'PickLocation1.OnEntered' execution started.
0,Order.32,PickLocation1,4.OnEntered,[Fire] EnteredEvent,Firing event 'PickLocation1.Entered'.
0,Order.32,PickLocation1,4.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Order.32,PickLocation1,4.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Order.32,PickLocation1,4.OnEntered,[Execute] RoutingOutLogic,Executing process 'PickLocation1.RoutingOutLogic'.
0,Order.32,PickLocation1,5.RoutingOutLogic,[Begin],Process 'PickLocation1.RoutingOutLogic' execution started.
0,Order.32,PickLocation1,5.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Order.32' set to value 'Coop1'.
0,Order.32,PickLocation1,5.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'PickLocation1.RiderWaiting'.
0,Order.32,PickLocation1,5.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Order.32' into 'PickLocation1.RidePickupQueue'.
0,Order.32,Pickers[1],6.OnEvaluatingRiderReservation,[Begin],Process 'Pickers[1].OnEvaluatingRiderReservation' execution started.
0,Order.32,Pickers[1],6.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0,Order.32,Pickers[1],6.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0,Order.32,Pickers[1],6.OnEvaluatingRiderReservation,[End],Process 'Pickers[1].OnEvaluatingRiderReservation' execution ended.
0,Order.32,PickLocation1,5.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Order.32' to ride transporter 'Pickers[2]'. The Ride step selection condition evaluated to 'False'.
0,Order.32,PickLocation1,5.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Order.32' to ride transporter 'Pickers[3]'. The Ride step selection condition evaluated to 'False'.
0,Order.32,PickLocation1,5.RoutingOutLogic,[Ride] OnTransporter,Entity 'Order.32' reserved a ride on transporter 'Pickers[1]'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Begin],Process 'Pickers[1].OnRiderReservationAccepted' execution started.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Decide] IfIdle,Token branching on condition 'ResourceState==List.ResourceStateName.Idle'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Decide] IfIdle,Token sent to 'True' exit.
0,--,--,--,--,Ignoring attempt to execute disabled process 'Pickers[1].OnNewSeizeRequest'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Seize] Vehicle,Object 'Pickers[1]' checking availability to seize '1' resource(s) of resource type '[ParentObject] Pickers[1]'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Seize] Vehicle,Object 'Pickers[1]' found '1' currently available resource(s) of resource type '[ParentObject] Pickers[1]'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Seize] Vehicle,Object 'Pickers[1]' seized '1' capacity unit(s) of resource 'Pickers[1]'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Begin],Process 'Pickers[1].OnCapacityAllocated' execution started.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] ResourceState,Assigning state variable 'Pickers[1].ResourceState' the value '7'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingRiderReservation.Enabled' the value '0'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingRiderReservation.ReturnValue' the value '0'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingSeizeRequest.Enabled' the value '0'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingSeizeRequest.ReturnValue' the value '0'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Assign] OnCapacityAllocatedAssignments,Assigning state variable 'Pickers[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'. Previous value was '1'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[Fire] AllocatedEvent,Firing event 'Pickers[1].Allocated'.
0,Pickers[1],Pickers[1],7.OnCapacityAllocated,[End],Process 'Pickers[1].OnCapacityAllocated' execution ended.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Seize] Vehicle,Object 'Pickers[1]' completed seize of '1' resource(s) of resource type '[ParentObject] Pickers[1]'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[SelectVisit] ToAcceptedDestination,Entity 'Pickers[1]' searching its visit request queue containing '1' accepted visit request(s).
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[SelectVisit] ToAcceptedDestination,Entity 'Pickers[1]' selected visit destination 'PickLocation1'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Decide] IfInFreeSpace,Token branching on condition '(CurrentNode==Nothing)&&(CurrentLink==Nothing)&&(CurrentStation==Nothing)'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Decide] IfInFreeSpace,Token sent to 'False' exit.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Decide] IfUnpark,Token branching on condition 'IsParked && (OnVisitingNode.TokensInProcess==0)'.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[Decide] IfUnpark,Token sent to 'True' exit.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[UnPark] Vehicle,Entity 'Pickers[1]' transferring from '[Station] Home.ParkingStation' into node 'Home'.
0,Pickers[1],Home,7.OnEntered,[Begin],Process 'Home.OnEntered' execution started.
0,Pickers[1],Home,7.OnEntered,[Fire] EnteredEvent,Firing event 'Home.Entered'.
0,Pickers[1],Home,7.OnEntered,[VisitNode] Entity,Executing process 'Pickers[1].OnVisitingNode'.
0,Pickers[1],Pickers[1],8.OnVisitingNode,[Begin],Process 'Pickers[1].OnVisitingNode' execution started.
0,Pickers[1],Pickers[1],8.OnVisitingNode,[Decide] IfNotVisitingNode,"Token branching on condition 'Math.If(IgnoreVisitingCurrentNode, True, ResourceState==List.ResourceStateName.Idle, False, ResourceState==List.ResourceStateName.OffShift, ((OffShiftAction==List.VehicleOffShiftAction.GoToHome)||(OffShiftAction==List.VehicleOffShiftAction.ParkAtHome))&&(HomeNode!=Nothing)&&(DestinationNode==HomeNode)&&(CurrentNode!=HomeNode),(DestinationNode!=Nothing)&&(CurrentNode!=DestinationNode), True, False)'."
0,Pickers[1],Pickers[1],8.OnVisitingNode,[Decide] IfNotVisitingNode,Token sent to 'True' exit.
0,Pickers[1],Pickers[1],8.OnVisitingNode,[Decide] IfParked,Token branching on condition 'IsParked'.
0,Pickers[1],Pickers[1],8.OnVisitingNode,[Decide] IfParked,Token sent to 'False' exit.
0,Pickers[1],Pickers[1],8.OnVisitingNode,[Assign] IgnoreVisitingCurrentNodeFlag,Assigning state variable 'Pickers[1].IgnoreVisitingCurrentNode' the value '0'. Previous value was '0'.
0,Pickers[1],Pickers[1],8.OnVisitingNode,[End],Process 'Pickers[1].OnVisitingNode' execution ended.
0,Pickers[1],Home,7.OnEntered,[Transfer] ToOutboundLink,Entity 'Pickers[1]' transferring from '[Node] Home' onto link 'Path8'.
0,Pickers[1],Path8,8.OnEntered,[Begin],Process 'Path8.OnEntered' execution started.
0,Pickers[1],Path8,8.OnEntered,[Assign] EntityMovementRate,Assigning state variable 'Pickers[1].Movement.Rate' the value '720' Meters per Hour. Previous value was '720' Meters per Hour.
0,Pickers[1],Path8,8.OnEntered,[EndTransfer] OntoPath,Entity 'Pickers[1]' ending transfer onto link 'Path8'.
0,Pickers[1],Path8,8.OnEntered,[End],Process 'Path8.OnEntered' execution ended.
0,Order.32,PickLocation1,4.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Order.32,Output@OrderSource,2.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Token waiting at Execute step for '1' other processes to complete.
0,Order.32,OrderSource,1.OnEnteredProcessing,[End],Process 'OrderSource.OnEnteredProcessing' execution ended.
0,Order.32,Pickers[1],6.OnRiderReservationAccepted,[End],Process 'Pickers[1].OnRiderReservationAccepted' execution ended.
0,Pickers[1],Home,7.OnEntered,[End],Process 'Home.OnEntered' execution ended.
0,--,--,--,--,Firing event 'OrderSource.EntityArrivals.Event'.
0,OrderSource,OrderSource,7.OnEntityArrival,[Begin],Process 'OrderSource.OnEntityArrival' execution started.
0,OrderSource,OrderSource,7.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Order'.
0,OrderSource,OrderSource,7.OnEntityArrival,[Create] Entities,Created object 'Order.33'.
0,Order.33,OrderSource,6.OnEntityArrival,[Transfer] ToProcessing,Entity 'Order.33' transferring from '[FreeSpace] OrderSource' into station 'OrderSource.Processing'.
0,OrderSource,OrderSource,7.OnEntityArrival,[End],Process 'OrderSource.OnEntityArrival' execution ended.
0,Order.33,OrderSource,1.OnEnteredProcessing,[Begin],Process 'OrderSource.OnEnteredProcessing' execution started.
0,Order.33,OrderSource,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Order.33' ending transfer into station 'OrderSource.Processing'.
0,Order.33,OrderSource,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Order.33' transferring from '[Station] OrderSource.Processing' into station 'OrderSource.OutputBuffer'.
0,Order.33,OrderSource,6.OnEntityArrival,[End],Process 'OrderSource.OnEntityArrival' execution ended.
0,Order.33,OrderSource,7.OnEnteredOutputBuffer,[Begin],Process 'OrderSource.OnEnteredOutputBuffer' execution started.
0,Order.33,OrderSource,7.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Order.33' ending transfer into station 'OrderSource.OutputBuffer'.
0,Order.33,OrderSource,7.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Order.33' transferring from '[Station] OrderSource.OutputBuffer' into node 'Output@OrderSource'.
0,Order.33,Output@OrderSource,6.OnEnteredFromAssociatedObject,[Begin],Process 'Output@OrderSource.OnEnteredFromAssociatedObject' execution started.
0,Order.33,Output@OrderSource,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@OrderSource.Entered'.
0,Order.33,Output@OrderSource,6.OnEnteredFromAssociatedObject,[Execute] EnteredAddOnProcess,Executing process 'CreateAndTransfer'.
0,Order.33,Model,8.CreateAndTransfer,[Begin],Process 'CreateAndTransfer' execution started.
0,Order.33,Model,8.CreateAndTransfer,[Assign] Assign2,Assigning state variable 'Order.33.Picture' the value '1'. Previous value was '0'.
0,Order.33,Model,8.CreateAndTransfer,[Assign] Assign2,Assigning state variable 'Order.33.EntityCountInWave' the value '4'. Previous value was '0'.
0,Order.33,Model,8.CreateAndTransfer,[Assign] Assign2,Assigning state variable 'Order.33.Priority' the value '1'. Previous value was '1'.
0,Order.33,Model,8.CreateAndTransfer,[Transfer] Transfer1,Entity 'Order.33' transferring from '[Node] Output@OrderSource' into node 'PickLocation1'.
0,Order.33,PickLocation1,9.OnEntered,[Begin],Process 'PickLocation1.OnEntered' execution started.
0,Order.33,PickLocation1,9.OnEntered,[Fire] EnteredEvent,Firing event 'PickLocation1.Entered'.
0,Order.33,PickLocation1,9.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Order.33,PickLocation1,9.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Order.33,PickLocation1,9.OnEntered,[Execute] RoutingOutLogic,Executing process 'PickLocation1.RoutingOutLogic'.
0,Order.33,PickLocation1,10.RoutingOutLogic,[Begin],Process 'PickLocation1.RoutingOutLogic' execution started.
0,Order.33,PickLocation1,10.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'Order.33' set to value 'Coop4'.
0,Order.33,PickLocation1,10.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'PickLocation1.RiderWaiting'.
0,Order.33,PickLocation1,10.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Order.33' into 'PickLocation1.RidePickupQueue'.
0,--,--,--,--,Ignoring attempt to execute disabled process 'Pickers[1].OnEvaluatingRiderReservation'.
0,Order.33,PickLocation1,10.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Order.33' to ride transporter 'Pickers[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Order.33,PickLocation1,10.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Order.33' to ride transporter 'Pickers[2]'. The Ride step selection condition evaluated to 'False'.
0,Order.33,PickLocation1,10.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Order.33' to ride transporter 'Pickers[3]'. The Ride step selection condition evaluated to 'False'.
